,offence,Highest Offense Code,Occurred Date Time,Date,Time,LocType,Address,Zip Code,Council District,X,Y,Latitude,Longitude,Location
61428,BURGLARY OF VEHICLE,601,03/23/2019 12:00:00 AM,23-03-2019,0,PARKING LOTS / GARAGE,4500 S CONGRESS AVE,78745,3,3106663,3106663,30.21675549,-97.76840898,"(30.21675549, -97.76840898)"
61429,THEFT FROM PERSON,610,03/22/2019 03:55:00 PM,22-03-2019,1555,STREETS / HWY / ROAD / ALLEY,W 45TH ST / GUADALUPE ST,78751,9,3117050,3117050,30.31084254,-97.73298219,"(30.31084254, -97.73298219)"
61435,THEFT,600,03/21/2019 07:30:00 PM,21-03-2019,1930,SPECIALTY  STORE (TV  FUR ETC.),2438 W ANDERSON LN,78757,7,3117181,3117181,30.35709725,-97.73131972,"(30.35709725, -97.73131972)"
61439,THEFT OF BICYCLE,609,03/25/2019 10:30:00 PM,25-03-2019,2230,RESIDENCE / HOME,2222 PEARL ST,78705,9,3112917,3112917,30.28706053,-97.74672097,"(30.28706053, -97.74672097)"
61446,BURGLARY OF VEHICLE,601,03/24/2019 04:40:00 PM,24-03-2019,1640,PARKING LOTS / GARAGE,4424 GAINES RANCH LOOP,78735,8,3091113,3091113,30.24266962,-97.81697773,"(30.24266962, -97.81697773)"
61449,BURGLARY NON RESIDENCE,502,03/23/2019 09:13:00 PM,23-03-2019,2113,RESIDENCE / HOME,3000 KRAMER LN,78758,7,3119393,3119393,30.39665369,-97.72323403,"(30.39665369, -97.72323403)"
61450,BURGLARY OF VEHICLE,601,03-06-2019 17:30,06-03-2019,1730,PARKING LOTS / GARAGE,10910 DOMAIN DR,78758,7,3118230,3118230,30.3955659,-97.72695335,"(30.3955659, -97.72695335)"
61485,THEFT BY SHOPLIFTING,607,03/14/2019 12:46:00 PM,14-03-2019,1246,DEPARTMENT / DISCOUNT STORE,6010 E RIVERSIDE DR,78741,3,3126195,3126195,30.22671481,-97.70628333,"(30.22671481, -97.70628333)"
61498,BURGLARY NON RESIDENCE,502,04-03-2019 00:01,03-04-2019,1,CONSTRUCTION SITE,4418 MOUNT VERNON DR,78745,5,3103388,3103388,30.22254011,-97.77862732,"(30.22254011, -97.77862732)"
63589,BURGLARY NON RESIDENCE,502,02/27/2019 01:53:00 PM,27-02-2019,1353,RENTAL STORAGE FACILITY,2301 E BEN WHITE BLVD SVRD EB,78744,2,3115745,3115745,30.21531615,-97.73968645,"(30.21531615, -97.73968645)"
64070,THEFT,600,02/24/2019 12:01:00 AM,24-02-2019,1,RESIDENCE / HOME,7401 BRICKYARD CT,78745,2,3102318,3102318,30.18453875,-97.78301941,"(30.18453875, -97.78301941)"
64540,BURGLARY OF VEHICLE,601,02/20/2019 04:30:00 PM,20-02-2019,1630,RESIDENCE / HOME,715 W JOHANNA ST,78704,9,3109147,3109147,30.24628809,-97.75975573,"(30.24628809, -97.75975573)"
64674,THEFT BY SHOPLIFTING,607,01-05-2019 11:30,05-01-2019,1130,DEPARTMENT / DISCOUNT STORE,710 E BEN WHITE BLVD SVRD WB,78704,3,3111061,3111061,30.2200027,-97.75439457,"(30.2200027, -97.75439457)"
64893,AUTO THEFT,700,03-01-2019 09:40,01-03-2019,940,PARKING LOTS / GARAGE,8101 CAMERON RD,78754,1,3132604,3132604,30.33673889,-97.68296554,"(30.33673889, -97.68296554)"
69488,AGG ASLT STRANGLE/SUFFOCATE,410,02/24/2019 11:00:00 PM,24-02-2019,2300,RESIDENCE / HOME,4403 HANK AVE,78745,5,3103057,3103057,30.22455943,-97.77962221,"(30.22455943, -97.77962221)"
72323,THEFT OF LICENSE PLATE,614,02/27/2019 10:00:00 AM,27-02-2019,1000,RESIDENCE / HOME,8700 WEST GATE BLVD,78745,5,3086695,3086695,30.19236965,-97.83227509,"(30.19236965, -97.83227509)"
74177,BURGLARY OF VEHICLE,601,01/30/2019 10:55:00 PM,30-01-2019,2255,PARKING LOTS / GARAGE,3050 TAMARRON BLVD,78746,8,3095695,3095695,30.25849499,-97.80204876,"(30.25849499, -97.80204876)"
76997,THEFT BY SHOPLIFTING,607,01/20/2019 04:19:00 PM,20-01-2019,1619,COMMERCIAL / OFFICE BUILDING,2901 S CAPITAL OF TEXAS HWY NB,78746,8,3094135,3094135,30.25788603,-97.80700704,"(30.25788603, -97.80700704)"
78940,AUTO THEFT,700,02/25/2019 07:32:00 PM,25-02-2019,1932,GAS / SERVICE STATIONS,8545 N LAMAR BLVD,78753,4,3125792,3125792,30.3538907,-97.70409765,"(30.3538907, -97.70409765)"
85038,BURGLARY OF RESIDENCE,500,02/23/2019 06:03:00 AM,23-02-2019,603,RESIDENCE / HOME,3000 KRAMER LN,78758,7,3119393,3119393,30.39665369,-97.72323403,"(30.39665369, -97.72323403)"
87556,BURGLARY OF VEHICLE,601,02/22/2019 05:00:00 PM,22-02-2019,1700,PARKING LOTS / GARAGE,1717 W 6TH ST,78703,9,3107197,3107197,30.27580824,-97.76514782,"(30.27580824, -97.76514782)"
88258,THEFT,600,02-03-2019 01:37,03-02-2019,137,RESIDENCE / HOME,6300 SADDLER LN,78724,1,3146645,3146645,30.29272686,-97.63967276,"(30.29272686, -97.63967276)"
89838,BURGLARY OF VEHICLE,601,02/24/2019 10:00:00 AM,24-02-2019,1000,RESIDENCE / HOME,4021 STECK AVE,78759,10,3109780,3109780,30.37316263,-97.75436204,"(30.37316263, -97.75436204)"
90074,THEFT,600,02/22/2019 06:18:00 PM,22-02-2019,1818,OTHER / UNKNOWN,5716 BURNET RD,78756,7,3114464,3114464,30.3328756,-97.74058765,"(30.3328756, -97.74058765)"
92148,THEFT,600,01/21/2019 02:15:00 AM,21-01-2019,215,STREETS / HWY / ROAD / ALLEY,502 E 6TH ST,78701,9,3115861,3115861,30.26703084,-97.73792958,"(30.26703084, -97.73792958)"
92893,THEFT,600,02/28/2019 12:32:00 PM,28-02-2019,1232,GROCERY / SUPERMARKET,2508 E RIVERSIDE DR,78741,3,3120958,3120958,30.23581427,-97.72262391,"(30.23581427, -97.72262391)"
93613,THEFT BY SHOPLIFTING,607,02/25/2019 11:13:00 AM,25-02-2019,1113,GROCERY / SUPERMARKET,12900 N IH 35 SVRD SB,78753,7,3134231,3134231,30.41357997,-97.67568979,"(30.41357997, -97.67568979)"
96284,THEFT,600,02/18/2019 03:00:00 PM,18-02-2019,1500,RESIDENCE / HOME,11304 WET SEASON DR,78754,1,3141772,3141772,30.37345284,-97.65287531,"(30.37345284, -97.65287531)"
98609,AUTO THEFT,700,01-05-2019 03:00,05-01-2019,300,PARKING LOTS / GARAGE,8885 RESEARCH BLVD SVRD NB,78758,4,3120748,3120748,30.37029273,-97.71964955,"(30.37029273, -97.71964955)"
100953,BURGLARY OF VEHICLE,601,02/22/2019 02:00:00 AM,22-02-2019,200,PARKING LOTS / GARAGE,1805 AIRPORT COMMERCE DR,78741,3,3130996,3130996,30.22058572,-97.69124529,"(30.22058572, -97.69124529)"
101468,BURGLARY OF VEHICLE,601,02/21/2019 09:30:00 PM,21-02-2019,2130,OTHER / UNKNOWN,3401 W PARMER LN,78727,7,3123458,3123458,30.4209215,-97.70967635,"(30.4209215, -97.70967635)"
104300,THEFT,600,02/24/2019 12:00:00 AM,24-02-2019,0,STREETS / HWY / ROAD / ALLEY,400 E 6TH ST,78701,9,3115491,3115491,30.26735144,-97.73909331,"(30.26735144, -97.73909331)"
104893,BURGLARY OF VEHICLE,601,02/26/2019 11:30:00 PM,26-02-2019,2330,RESIDENCE / HOME,8312 N IH 35 SVRD SB,78753,4,3128227,3128227,30.34664576,-97.69657342,"(30.34664576, -97.69657342)"
106064,THEFT BY SHOPLIFTING,607,02/24/2019 11:50:00 AM,24-02-2019,1150,OTHER / UNKNOWN,933 E RUNDBERG LN,78753,4,3131733,3131733,30.35602394,-97.68519796,"(30.35602394, -97.68519796)"
108118,BURGLARY OF VEHICLE,601,02/27/2019 12:30:00 AM,27-02-2019,30,RESIDENCE / HOME,5705 TRAILRIDGE DR,78731,10,3109274,3109274,30.3391969,-97.75687449,"(30.3391969, -97.75687449)"
109573,AUTO THEFT,700,02/20/2019 02:45:00 PM,20-02-2019,1445,PARKING LOTS / GARAGE,6725 CIRCLE S RD,78745,2,3103894,3103894,30.19084138,-97.77786348,"(30.19084138, -97.77786348)"
109908,THEFT,600,02/14/2019 10:18:00 AM,14-02-2019,1018,GROCERY / SUPERMARKET,2508 E RIVERSIDE DR,78741,3,3120958,3120958,30.23581427,-97.72262391,"(30.23581427, -97.72262391)"
111841,BURGLARY OF VEHICLE,601,02/15/2019 08:15:00 PM,15-02-2019,2015,STREETS / HWY / ROAD / ALLEY,2002 ARPDALE ST,78704,5,3103724,3103724,30.24818223,-97.77688452,"(30.24818223, -97.77688452)"
113783,BURGLARY OF VEHICLE,601,02/27/2019 09:12:00 PM,27-02-2019,2112,PARKING LOTS / GARAGE,504 E 5TH ST,78701,9,3115830,3115830,30.26603774,-97.7380545,"(30.26603774, -97.7380545)"
115072,BURGLARY OF VEHICLE,601,02/23/2019 09:00:00 PM,23-02-2019,2100,PARKING LOTS / GARAGE,1114 CAMINO LA COSTA,78752,4,3128111,3128111,30.32415415,-97.69755584,"(30.32415415, -97.69755584)"
115989,BURGLARY OF VEHICLE,601,02/22/2019 10:10:00 AM,22-02-2019,1010,RESIDENCE / HOME,3104 CARLISLE DR,78757,7,3111811,3111811,30.34659721,-97.74863177,"(30.34659721, -97.74863177)"
119606,THEFT,600,02-11-2019 18:30,11-02-2019,1830,OTHER / UNKNOWN,1015 BONHAM TER,78704,9,3115405,3115405,30.24563561,-97.73994914,"(30.24563561, -97.73994914)"
120714,THEFT,600,02/22/2019 07:41:00 PM,22-02-2019,1941,RESIDENCE / HOME,2423 TOWN LAKE CIR,78741,3,3120998,3120998,30.23857151,-97.72242267,"(30.23857151, -97.72242267)"
121767,THEFT,600,02/23/2019 03:49:00 PM,23-02-2019,1549,GROCERY / SUPERMARKET,2701 E 7TH ST,78702,3,3124305,3124305,30.25955661,-97.71137775,"(30.25955661, -97.71137775)"
122588,BURGLARY OF VEHICLE,601,02/27/2019 06:30:00 PM,27-02-2019,1830,STREETS / HWY / ROAD / ALLEY,E 11TH ST / SAN JACINTO BLVD,78701,1,3115588,3115588,30.27205948,-97.73865943,"(30.27205948, -97.73865943)"
122724,BURGLARY OF VEHICLE,601,02/26/2019 10:45:00 PM,26-02-2019,2245,PARKING LOTS / GARAGE,10225 RESEARCH BLVD NB,78759,7,3112640,3112640,30.39459982,-97.74471477,"(30.39459982, -97.74471477)"
125160,THEFT,600,01-05-2019 13:43,05-01-2019,1343,SPECIALTY  STORE (TV  FUR ETC.),14900 AVERY RANCH BLVD,78717,6,3101511,3101511,30.49810979,-97.77727928,"(30.49810979, -97.77727928)"
125961,BURGLARY OF VEHICLE,601,02/22/2019 11:00:00 PM,22-02-2019,2300,OTHER / UNKNOWN,1601 MONTOPOLIS DR,78741,3,3127800,3127800,30.22771552,-97.70117271,"(30.22771552, -97.70117271)"
126713,THEFT OF BICYCLE,609,02/22/2019 12:30:00 PM,22-02-2019,1230,PARKING LOTS / GARAGE,103 E 30TH ST,78705,9,3115864,3115864,30.29381263,-97.73719989,"(30.29381263, -97.73719989)"
128186,THEFT,600,02-10-2019 13:00,10-02-2019,1300,COMMERCIAL / OFFICE BUILDING,7401 E BEN WHITE BLVD SVRD EB,78744,2,3129816,3129816,30.2150579,-97.69513333,"(30.2150579, -97.69513333)"
128612,THEFT,600,02-10-2019 15:16,10-02-2019,1516,DEPARTMENT / DISCOUNT STORE,9500 S IH 35 SVRD SB,78748,5,3099306,3099306,30.16291061,-97.79312325,"(30.16291061, -97.79312325)"
129325,AUTO THEFT,700,02/22/2019 07:30:00 PM,22-02-2019,1930,COMMERCIAL / OFFICE BUILDING,11011 BLUFF BEND DR,78753,1,3135129,3135129,30.3721347,-97.67398351,"(30.3721347, -97.67398351)"
134325,BURGLARY OF VEHICLE,601,02/26/2019 07:30:00 PM,26-02-2019,1930,RESTAURANTS,9070 RESEARCH BLVD SVRD SB,78757,7,3118184,3118184,30.37337463,-97.72769902,"(30.37337463, -97.72769902)"
136356,BURG NON RESIDENCE SHEDS,504,02/22/2019 07:30:00 PM,22-02-2019,1930,PARKING LOTS / GARAGE,8003 S IH 35 SVRD NB,78744,2,3103663,3103663,30.1762486,-97.77898062,"(30.1762486, -97.77898062)"
138099,THEFT,600,02-09-2019 19:25,09-02-2019,1925,RESIDENCE / HOME,9903 KABAR TRL,78759,10,3098312,3098312,30.41553687,-97.78962033,"(30.41553687, -97.78962033)"
139791,BURGLARY OF VEHICLE,601,02/16/2019 04:18:00 AM,16-02-2019,418,STREETS / HWY / ROAD / ALLEY,2450 WICKERSHAM LN,78741,3,3119753,3119753,30.22417921,-97.72675476,"(30.22417921, -97.72675476)"
142887,AGG ASSAULT FAM/DATE VIOLENCE,402,02/24/2019 04:47:00 PM,24-02-2019,1647,RESIDENCE / HOME,2807 CAMERON LOOP,78745,5,3087979,3087979,30.19262558,-97.82820333,"(30.19262558, -97.82820333)"
144484,THEFT OF BICYCLE,609,02/25/2019 02:30:00 AM,25-02-2019,230,STREETS / HWY / ROAD / ALLEY,2115 S LAMAR BLVD,78704,5,3105496,3105496,30.24775128,-97.77128252,"(30.24775128, -97.77128252)"
146229,THEFT FROM PERSON,610,02/18/2019 03:06:00 AM,18-02-2019,306,BAR / NIGHT CLUB,E 6TH ST / TRINITY ST,78701,9,3115415,3115415,30.26706768,-97.73934174,"(30.26706768, -97.73934174)"
146265,THEFT,600,02/24/2019 01:15:00 AM,24-02-2019,115,PARK / PLAYGROUND,5201 BERKMAN DR,78723,4,3128247,3128247,30.30484028,-97.69765226,"(30.30484028, -97.69765226)"
146270,BURGLARY OF VEHICLE,601,02/27/2019 12:30:00 AM,27-02-2019,30,RESIDENCE / HOME,5805 TRAILRIDGE CIR,78731,10,3109533,3109533,30.34048611,-97.7560188,"(30.34048611, -97.7560188)"
150857,AUTO THEFT,700,02/23/2019 02:09:00 AM,23-02-2019,209,RESIDENCE / HOME,1735 RUTLAND DR,78758,4,3123464,3123464,30.37699184,-97.71085251,"(30.37699184, -97.71085251)"
151083,BURGLARY OF VEHICLE,601,02-07-2019 23:00,07-02-2019,2300,RESIDENCE / HOME,3303 SANTA FE DR,78741,3,3116504,3116504,30.2194402,-97.73717201,"(30.2194402, -97.73717201)"
151612,THEFT BY SHOPLIFTING,607,02/16/2019 04:00:00 PM,16-02-2019,1600,DEPARTMENT / DISCOUNT STORE,3311 ESPERANZA XING,78758,7,3118196,3118196,30.40007896,-97.72693922,"(30.40007896, -97.72693922)"
152008,THEFT,600,02/22/2019 07:51:00 PM,22-02-2019,1951,OTHER / UNKNOWN,212 E 6TH ST,78701,9,3114977,3114977,30.26774448,-97.74071136,"(30.26774448, -97.74071136)"
153902,THEFT,600,02-11-2019 13:00,11-02-2019,1300,RESIDENCE / HOME,1221 S CONGRESS AVE,78704,9,3112607,3112607,30.25142229,-97.74865772,"(30.25142229, -97.74865772)"
156382,AUTO THEFT,700,01-09-2019 19:15,09-01-2019,1915,AUTO DEALERSHIP NEW / USED,11400 RESEARCH BLVD SB,78759,10,3112082,3112082,30.41064489,-97.74605457,"(30.41064489, -97.74605457)"
157133,BURGLARY OF VEHICLE,601,02/26/2019 10:00:00 PM,26-02-2019,2200,RESIDENCE / HOME,5806 TIMBER TRL,78731,10,3109037,3109037,30.34244465,-97.75753927,"(30.34244465, -97.75753927)"
159077,AGG ROBBERY/DEADLY WEAPON,300,02-08-2019 20:10,08-02-2019,2010,CONVENIENCE STORE,6700 MANOR RD,78723,1,3137814,3137814,30.31056049,-97.66716903,"(30.31056049, -97.66716903)"
164321,BURGLARY OF VEHICLE,601,02/22/2019 04:00:00 PM,22-02-2019,1600,OTHER / UNKNOWN,400 JOSEPHINE ST,78704,5,3109343,3109343,30.26214199,-97.75871214,"(30.26214199, -97.75871214)"
166054,AUTO THEFT,700,02/15/2019 09:00:00 PM,15-02-2019,2100,RESIDENCE / HOME,3215 HARPERS FERRY LN,78745,5,3087534,3087534,30.20394002,-97.82931897,"(30.20394002, -97.82931897)"
166991,BURGLARY OF VEHICLE,601,02/28/2019 09:00:00 PM,28-02-2019,2100,STREETS / HWY / ROAD / ALLEY,E 5TH ST / SABINE ST,78701,9,3116335,3116335,30.26523567,-97.736476,"(30.26523567, -97.736476)"
167902,THEFT,600,02-11-2019 12:08,11-02-2019,1208,RESIDENCE / HOME,7701 CRYSTALBROOK WEST,78724,1,3142367,3142367,30.31666436,-97.65256657,"(30.31666436, -97.65256657)"
169616,THEFT OF TRAILER,613,02-05-2019 12:00,05-02-2019,1200,STREETS / HWY / ROAD / ALLEY,2600 E 2ND ST,78702,3,3123265,3123265,30.25492072,-97.71479847,"(30.25492072, -97.71479847)"
172429,THEFT,600,02/17/2019 10:30:00 AM,17-02-2019,1030,HOTEL / MOTEL / ETC.,1209 E 51ST ST,78723,9,3125149,3125149,30.30763386,-97.70739615,"(30.30763386, -97.70739615)"
172495,BURGLARY OF VEHICLE,601,02/23/2019 09:30:00 AM,23-02-2019,930,RESIDENCE / HOME,2500 BURLESON RD,78741,3,3116823,3116823,30.22866955,-97.73591358,"(30.22866955, -97.73591358)"
175814,BURGLARY OF VEHICLE,601,02/17/2019 05:57:00 AM,17-02-2019,557,RESIDENCE / HOME,1603 J J SEABROOK DR,78721,1,3130128,3130128,30.28199587,-97.69231511,"(30.28199587, -97.69231511)"
176260,THEFT,600,01-02-2019 01:11,02-01-2019,111,GAS / SERVICE STATIONS,1405 W WILLIAM CANNON DR,78745,5,3097030,3097030,30.20014913,-97.79935052,"(30.20014913, -97.79935052)"
176463,THEFT,600,01-04-2019 20:14,04-01-2019,2014,GROCERY / SUPERMARKET,7112 ED BLUESTEIN BLVD SVRD SB,78723,1,3139035,3139035,30.31388299,-97.66320656,"(30.31388299, -97.66320656)"
176541,THEFT BY SHOPLIFTING,607,01-03-2019 20:23,03-01-2019,2023,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
176696,BURGLARY OF VEHICLE,601,01-06-2019 12:15,06-01-2019,1215,ABANDONED/CONDEMNED STRUCTURE,2452 STRATFORD DR,78746,8,3103710,3103710,30.27466566,-97.77622755,"(30.27466566, -97.77622755)"
176872,AGG ASLT STRANGLE/SUFFOCATE,410,01-04-2019 05:55,04-01-2019,555,HOTEL / MOTEL / ETC.,5901 N IH 35 SVRD NB,78723,4,3125506,3125506,30.31950763,-97.70594123,"(30.31950763, -97.70594123)"
177173,BURGLARY OF VEHICLE,601,02/27/2019 03:00:00 PM,27-02-2019,1500,PARK / PLAYGROUND,7000 ARDATH ST,78757,7,3114467,3114467,30.34896171,-97.74014576,"(30.34896171, -97.74014576)"
177179,THEFT BY SHOPLIFTING,607,02-09-2019 06:17,09-02-2019,617,OTHER / UNKNOWN,6306 E RIVERSIDE DR,78741,3,3127258,3127258,30.22503769,-97.70296228,"(30.22503769, -97.70296228)"
177323,BURGLARY OF VEHICLE,601,01-03-2019 14:08,03-01-2019,1408,STREETS / HWY / ROAD / ALLEY,6113 HUDSON ST,78721,1,3136107,3136107,30.27085637,-97.67367447,"(30.27085637, -97.67367447)"
177352,BURGLARY OF VEHICLE,601,01-02-2019 00:00,02-01-2019,0,PARKING LOTS / GARAGE,12901 N IH 35 SVRD NB,78753,7,3135967,3135967,30.41525806,-97.67013449,"(30.41525806, -97.67013449)"
177411,THEFT,600,01-02-2019 16:20,02-01-2019,1620,HOTEL / MOTEL / ETC.,200 LAVACA ST,78701,9,3113125,3113125,30.26533133,-97.7466441,"(30.26533133, -97.7466441)"
177418,THEFT,600,01-04-2019 16:59,04-01-2019,1659,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
177485,THEFT BY SHOPLIFTING,607,01-02-2019 15:59,02-01-2019,1559,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
177566,THEFT FROM PERSON,610,01-04-2019 18:22,04-01-2019,1822,STREETS / HWY / ROAD / ALLEY,1500 REAGAN HILL DR,78752,4,3130452,3130452,30.32686021,-97.6900598,"(30.32686021, -97.6900598)"
177645,BURGLARY OF VEHICLE,601,01-04-2019 02:10,04-01-2019,210,RESIDENCE / HOME,1305 NORTHWOOD RD,78703,10,3111218,3111218,30.29788407,-97.75181586,"(30.29788407, -97.75181586)"
177752,BURGLARY OF RESIDENCE,500,01-02-2019 16:55,02-01-2019,1655,RESIDENCE / HOME,2012 KINNEY AVE,78704,5,3105826,3105826,30.2497123,-97.77018508,"(30.2497123, -97.77018508)"
177826,THEFT,600,01/13/2019 09:01:00 AM,13-01-2019,901,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
177890,BURGLARY OF VEHICLE,601,01-03-2019 18:30,03-01-2019,1830,STREETS / HWY / ROAD / ALLEY,EAST AVE / RIVER ST,78701,9,3115877,3115877,30.25758204,-97.73813288,"(30.25758204, -97.73813288)"
177927,AUTO THEFT,700,02/18/2019 11:19:00 PM,18-02-2019,2319,PARKING LOTS / GARAGE,502 W LONGSPUR BLVD,78753,4,3129505,3129505,30.36685701,-97.69196728,"(30.36685701, -97.69196728)"
178068,THEFT,600,01-03-2019 16:17,03-01-2019,1617,DEPARTMENT / DISCOUNT STORE,710 E BEN WHITE BLVD SVRD WB,78704,3,3111061,3111061,30.2200027,-97.75439457,"(30.2200027, -97.75439457)"
178132,THEFT BY SHOPLIFTING,607,01-03-2019 14:01,03-01-2019,1401,DEPARTMENT / DISCOUNT STORE,12900 N IH 35 SVRD SB,78753,7,3134231,3134231,30.41357997,-97.67568979,"(30.41357997, -97.67568979)"
178155,BURGLARY NON RESIDENCE,502,01-02-2019 19:00,02-01-2019,1900,RESIDENCE / HOME,6917 LA SALLE DR,78723,1,3137530,3137530,30.31609056,-97.66791655,"(30.31609056, -97.66791655)"
178233,THEFT BY SHOPLIFTING,607,01-04-2019 10:30,04-01-2019,1030,GAS / SERVICE STATIONS,900 N IH 35 SVRD SB,78701,9,3117057,3117057,30.26905967,-97.73408544,"(30.26905967, -97.73408544)"
178317,BURGLARY OF RESIDENCE,500,01-04-2019 11:58,04-01-2019,1158,RESIDENCE / HOME,2205 PALMERA CV,78744,2,3112167,3112167,30.19980242,-97.7514319,"(30.19980242, -97.7514319)"
178398,AUTO THEFT,700,01-02-2019 05:56,02-01-2019,556,RESIDENCE / HOME,5517 WAR ADMIRAL DR,78617,2,3157512,3157512,30.17221071,-97.60863301,"(30.17221071, -97.60863301)"
178643,THEFT BY SHOPLIFTING,607,01-04-2019 18:32,04-01-2019,1832,DEPARTMENT / DISCOUNT STORE,5621 N IH 35 SVRD NB,78723,4,3125467,3125467,30.31639298,-97.70614968,"(30.31639298, -97.70614968)"
178726,DEADLY CONDUCT,408,01/27/2019 11:52:00 AM,27-01-2019,1152,RESIDENCE / HOME,1901 E ANDERSON LN SVRD EB,78752,1,3133257,3133257,30.3296976,-97.68108858,"(30.3296976, -97.68108858)"
179107,BURGLARY OF RESIDENCE,500,01-03-2019 03:46,03-01-2019,346,RESIDENCE / HOME,3105 BRIGHTWOOD DR,78746,8,3095843,3095843,30.26683407,-97.80136119,"(30.26683407, -97.80136119)"
179146,THEFT,600,01-02-2019 12:39,02-01-2019,1239,OTHER / UNKNOWN,901 E 38TH ST,78705,9,3120260,3120260,30.29558044,-97.7232195,"(30.29558044, -97.7232195)"
179424,THEFT BY SHOPLIFTING,607,01-04-2019 16:40,04-01-2019,1640,DEPARTMENT / DISCOUNT STORE,5017 W US 290 HWY SVRD EB,78749,8,3089371,3089371,30.23395667,-97.82272228,"(30.23395667, -97.82272228)"
179507,BURGLARY OF VEHICLE,601,01-04-2019 03:00,04-01-2019,300,RESIDENCE / HOME,78 NAVASOTA ST,78702,3,3117968,3117968,30.25756046,-97.73150879,"(30.25756046, -97.73150879)"
179836,BURGLARY OF VEHICLE,601,01-03-2019 18:55,03-01-2019,1855,RESIDENCE / HOME,2906 DRESDEN CV,78723,1,3133268,3133268,30.30052369,-97.68185546,"(30.30052369, -97.68185546)"
179887,BURGLARY OF RESIDENCE,500,01-02-2019 02:10,02-01-2019,210,RESIDENCE / HOME,7707 LAZY CREEK DR,78724,1,3142001,3142001,30.31713391,-97.65371382,"(30.31713391, -97.65371382)"
179957,AUTO THEFT,700,01-02-2019 14:55,02-01-2019,1455,AUTO DEALERSHIP NEW / USED,11750 RESEARCH BLVD SVRD SB,78759,10,3111444,3111444,30.42112312,-97.74779804,"(30.42112312, -97.74779804)"
180012,THEFT,600,01-02-2019 11:30,02-01-2019,1130,COMMERCIAL / OFFICE BUILDING,901 W 38TH ST,78705,9,3114077,3114077,30.30443602,-97.74257839,"(30.30443602, -97.74257839)"
180140,BURGLARY OF VEHICLE,601,01-04-2019 11:25,04-01-2019,1125,PARKING LOTS / GARAGE,2601 S PLEASANT VALLEY RD,78741,3,3119369,3119369,30.22642499,-97.72791034,"(30.22642499, -97.72791034)"
180390,BURGLARY OF VEHICLE,601,01-02-2019 20:00,02-01-2019,2000,STREETS / HWY / ROAD / ALLEY,906 E 44TH ST,78751,9,3121253,3121253,30.30333679,-97.71986222,"(30.30333679, -97.71986222)"
181030,BURGLARY OF VEHICLE,601,01-04-2019 02:00,04-01-2019,200,PARKING LOTS / GARAGE,4700 E RIVERSIDE DR,78741,3,3122188,3122188,30.23289806,-97.71880686,"(30.23289806, -97.71880686)"
181056,THEFT,600,01-02-2019 16:11,02-01-2019,1611,RESIDENCE / HOME,3000 KRAMER LN,78758,7,3119393,3119393,30.39665369,-97.72323403,"(30.39665369, -97.72323403)"
181066,BURGLARY OF VEHICLE,601,01-03-2019 19:30,03-01-2019,1930,HOTEL / MOTEL / ETC.,6406 N IH 35 SVRD SB,78752,4,3124940,3124940,30.32535265,-97.70757653,"(30.32535265, -97.70757653)"
181140,BURGLARY OF VEHICLE,601,01-03-2019 19:00,03-01-2019,1900,STREETS / HWY / ROAD / ALLEY,EAST AVE / RIVER ST,78701,9,3115877,3115877,30.25758204,-97.73813288,"(30.25758204, -97.73813288)"
181352,THEFT,600,01-02-2019 18:00,02-01-2019,1800,RESIDENCE / HOME,1342 LAMAR SQUARE DR,78704,5,3107725,3107725,30.2536959,-97.76406324,"(30.2536959, -97.76406324)"
181427,BURGLARY OF VEHICLE,601,01-02-2019 22:00,02-01-2019,2200,RESIDENCE / HOME,3207 BRIDLE PATH,78703,10,3103893,3103893,30.2939154,-97.77513756,"(30.2939154, -97.77513756)"
181578,BURGLARY OF VEHICLE,601,01-03-2019 12:45,03-01-2019,1245,STREETS / HWY / ROAD / ALLEY,517 S PLEASANT VALLEY RD,78741,3,3123433,3123433,30.24518175,-97.71453038,"(30.24518175, -97.71453038)"
181586,THEFT BY SHOPLIFTING,607,01-04-2019 12:32,04-01-2019,1232,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
181650,BURGLARY OF VEHICLE,601,02/21/2019 06:00:00 PM,21-02-2019,1800,PARKING LOTS / GARAGE,3401 S IH 35 SVRD NB,78741,3,3113742,3113742,30.22306967,-97.74582184,"(30.22306967, -97.74582184)"
181711,THEFT,600,01-04-2019 08:00,04-01-2019,800,COMMERCIAL / OFFICE BUILDING,1030 NORWOOD PARK BLVD,78753,4,3129996,3129996,30.3391525,-97.69116892,"(30.3391525, -97.69116892)"
